"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","mean",NA,4354,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.025,3379,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.1,3615,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.25,3887,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.5,4262,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.75,4721,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.9,5212,"COVID-19"
"DE","00+",2022-04-19,2022-04-19,"0 day ahead inc hosp","quantile",0.975,5852,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","mean",NA,5895,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.025,4686,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.1,4967,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.25,5299,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.5,5768,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.75,6354,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.9,6988,"COVID-19"
"DE","00+",2022-04-19,2022-04-18,"-1 day ahead inc hosp","quantile",0.975,7823,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","mean",NA,6283,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.025,5007,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.1,5295,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.25,5642,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.5,6141,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.75,6770,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.9,7457,"COVID-19"
"DE","00+",2022-04-19,2022-04-17,"-2 day ahead inc hosp","quantile",0.975,8369,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","mean",NA,6685,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.025,5368,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.1,5660,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.25,6016,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.5,6532,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.75,7188,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.9,7909,"COVID-19"
"DE","00+",2022-04-19,2022-04-16,"-3 day ahead inc hosp","quantile",0.975,8870,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","mean",NA,7769,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.025,6330,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.1,6645,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.25,7032,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.5,7597,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.75,8320,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.9,9117,"COVID-19"
"DE","00+",2022-04-19,2022-04-15,"-4 day ahead inc hosp","quantile",0.975,10183,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","mean",NA,8300,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.025,6921,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.1,7223,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.25,7594,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.5,8135,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.75,8828,"COVID-19"
"DE","00+",2022-04-19,2022-04-14,"-5 day ahead inc hosp","quantile",0.9,9593,"COVID-19"
