"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","mean",NA,5319,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.025,3962,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.1,4332,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.25,4724,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.5,5231,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.75,5818,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.9,6419,"COVID-19"
"DE","00+",2021-12-26,2021-12-26,"0 day ahead inc hosp","quantile",0.975,7175,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","mean",NA,5780,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.025,4349,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.1,4731,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.25,5142,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.5,5680,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.75,6310,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.9,6959,"COVID-19"
"DE","00+",2021-12-26,2021-12-25,"-1 day ahead inc hosp","quantile",0.975,7781,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","mean",NA,6594,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.025,5112,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.1,5509,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.25,5934,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.5,6490,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.75,7141,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.9,7813,"COVID-19"
"DE","00+",2021-12-26,2021-12-24,"-2 day ahead inc hosp","quantile",0.975,8662,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","mean",NA,7028,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.025,5668,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.1,6035,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.25,6426,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.5,6935,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.75,7529,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.9,8139,"COVID-19"
"DE","00+",2021-12-26,2021-12-23,"-3 day ahead inc hosp","quantile",0.975,8909,"COVID-19"
"DE","00+",2021-12-26,2021-12-22,"-4 day ahead inc hosp","mean",NA,7331,"COVID-19"
"DE","00+",2021-12-26,2021-12-22,"-4 day ahead inc hosp","quantile",0.025,6132,"COVID-19"
