"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","mean",NA,11748,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.025,9318,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.1,10026,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.25,10741,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.5,11633,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.75,12629,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.9,13620,"COVID-19"
"DE","00+",2022-03-23,2022-03-23,"0 day ahead inc hosp","quantile",0.975,14836,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","mean",NA,11578,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.025,9597,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.1,10167,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.25,10748,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.5,11477,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.75,12297,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.9,13117,"COVID-19"
"DE","00+",2022-03-23,2022-03-22,"-1 day ahead inc hosp","quantile",0.975,14129,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","mean",NA,11462,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.025,9870,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.1,10328,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.25,10795,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.5,11381,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.75,12041,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.9,12701,"COVID-19"
"DE","00+",2022-03-23,2022-03-21,"-2 day ahead inc hosp","quantile",0.975,13514,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","mean",NA,11553,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.025,10070,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.1,10499,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.25,10935,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.5,11480,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.75,12091,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.9,12700,"COVID-19"
"DE","00+",2022-03-23,2022-03-20,"-3 day ahead inc hosp","quantile",0.975,13449,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","mean",NA,11745,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","quantile",0.025,10339,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","quantile",0.1,10747,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","quantile",0.25,11160,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","quantile",0.5,11676,"COVID-19"
"DE","00+",2022-03-23,2022-03-19,"-4 day ahead inc hosp","quantile",0.75,12254,"COVID-19"
