"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","mean",NA,8996,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.025,6906,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.1,7483,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.25,8088,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.5,8867,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.75,9764,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.9,10677,"COVID-19"
"DE","00+",2022-02-15,2022-02-15,"0 day ahead inc hosp","quantile",0.975,11820,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","mean",NA,8840,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.025,7174,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.1,7624,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.25,8103,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.5,8728,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.75,9455,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.9,10201,"COVID-19"
"DE","00+",2022-02-15,2022-02-14,"-1 day ahead inc hosp","quantile",0.975,11143,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","mean",NA,8938,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.025,7333,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.1,7763,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.25,8223,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.5,8826,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.75,9530,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.9,10256,"COVID-19"
"DE","00+",2022-02-15,2022-02-13,"-2 day ahead inc hosp","quantile",0.975,11175,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","mean",NA,9179,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.025,7648,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.1,8058,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.25,8498,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.5,9073,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.75,9745,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.9,10438,"COVID-19"
"DE","00+",2022-02-15,2022-02-12,"-3 day ahead inc hosp","quantile",0.975,11314,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","mean",NA,9324,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.025,7961,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.1,8326,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.25,8717,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.5,9229,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.75,9828,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.9,10446,"COVID-19"
"DE","00+",2022-02-15,2022-02-11,"-4 day ahead inc hosp","quantile",0.975,11228,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","mean",NA,9512,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.025,8315,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.1,8636,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.25,8979,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.5,9429,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.75,9955,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.9,10496,"COVID-19"
"DE","00+",2022-02-15,2022-02-10,"-5 day ahead inc hosp","quantile",0.975,11182,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","mean",NA,9472,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.025,8446,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.1,8721,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.25,9015,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.5,9400,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.75,9851,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.9,10315,"COVID-19"
"DE","00+",2022-02-15,2022-02-09,"-6 day ahead inc hosp","quantile",0.975,10903,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","mean",NA,9268,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.025,8406,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.1,8635,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.25,8881,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.5,9206,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.75,9587,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.9,9980,"COVID-19"
"DE","00+",2022-02-15,2022-02-08,"-7 day ahead inc hosp","quantile",0.975,10480,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","mean",NA,8939,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.025,8215,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.1,8405,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.25,8612,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.5,8885,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.75,9208,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.9,9542,"COVID-19"
"DE","00+",2022-02-15,2022-02-07,"-8 day ahead inc hosp","quantile",0.975,9969,"COVID-19"
"DE","00+",2022-02-15,2022-02-06,"-9 day ahead inc hosp","mean",NA,8883,"COVID-19"
"DE","00+",2022-02-15,2022-02-06,"-9 day ahead inc hosp","quantile",0.025,8191,"COVID-19"
"DE","00+",2022-02-15,2022-02-06,"-9 day ahead inc hosp","quantile",0.1,8371,"COVID-19"
"DE","00+",2022-02-15,2022-02-06,"-9 day ahead inc hosp","quantile",0.25,8568,"COVID-19"
