"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","mean",NA,6279,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.025,4670,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.1,5132,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.25,5603,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.5,6196,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.75,6865,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.9,7534,"COVID-19"
"DE","00+",2022-01-06,2022-01-06,"0 day ahead inc hosp","quantile",0.975,8361,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","mean",NA,6125,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.025,4787,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.1,5168,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.25,5560,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.5,6054,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.75,6613,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.9,7174,"COVID-19"
"DE","00+",2022-01-06,2022-01-05,"-1 day ahead inc hosp","quantile",0.975,7868,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","mean",NA,5976,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.025,4937,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.1,5237,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.25,5542,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.5,5924,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.75,6354,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.9,6783,"COVID-19"
"DE","00+",2022-01-06,2022-01-04,"-2 day ahead inc hosp","quantile",0.975,7311,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","mean",NA,5610,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.025,4844,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.1,5068,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.25,5294,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.5,5574,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.75,5888,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.9,6198,"COVID-19"
"DE","00+",2022-01-06,2022-01-03,"-3 day ahead inc hosp","quantile",0.975,6579,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","mean",NA,5520,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.025,4848,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.1,5047,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.25,5245,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.5,5490,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.75,5762,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.9,6030,"COVID-19"
"DE","00+",2022-01-06,2022-01-02,"-4 day ahead inc hosp","quantile",0.975,6358,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","mean",NA,5475,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.025,4871,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.1,5051,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.25,5230,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.5,5450,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.75,5692,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.9,5931,"COVID-19"
"DE","00+",2022-01-06,2022-01-01,"-5 day ahead inc hosp","quantile",0.975,6221,"COVID-19"
"DE","00+",2022-01-06,2021-12-31,"-6 day ahead inc hosp","mean",NA,5440,"COVID-19"
"DE","00+",2022-01-06,2021-12-31,"-6 day ahead inc hosp","quantile",0.025,4888,"COVID-19"
"DE","00+",2022-01-06,2021-12-31,"-6 day ahead inc hosp","quantile",0.1,5053,"COVID-19"
