"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","mean",NA,11340,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.025,8868,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.1,9572,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.25,10294,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.5,11207,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.75,12240,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.9,13278,"COVID-19"
"DE","00+",2022-03-15,2022-03-15,"0 day ahead inc hosp","quantile",0.975,14564,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","mean",NA,10592,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.025,8685,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.1,9217,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.25,9772,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.5,10480,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.75,11290,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.9,12111,"COVID-19"
"DE","00+",2022-03-15,2022-03-14,"-1 day ahead inc hosp","quantile",0.975,13135,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","mean",NA,10629,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.025,8768,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.1,9283,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.25,9822,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.5,10515,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.75,11311,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.9,12121,"COVID-19"
"DE","00+",2022-03-15,2022-03-13,"-2 day ahead inc hosp","quantile",0.975,13135,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","mean",NA,10607,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.025,8851,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.1,9334,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.25,9843,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.5,10498,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.75,11253,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.9,12023,"COVID-19"
"DE","00+",2022-03-15,2022-03-12,"-3 day ahead inc hosp","quantile",0.975,12988,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","mean",NA,10484,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.025,8903,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.1,9335,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.25,9791,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.5,10382,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.75,11065,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.9,11764,"COVID-19"
"DE","00+",2022-03-15,2022-03-11,"-4 day ahead inc hosp","quantile",0.975,12642,"COVID-19"
"DE","00+",2022-03-15,2022-03-10,"-5 day ahead inc hosp","mean",NA,10283,"COVID-19"
"DE","00+",2022-03-15,2022-03-10,"-5 day ahead inc hosp","quantile",0.025,8895,"COVID-19"
"DE","00+",2022-03-15,2022-03-10,"-5 day ahead inc hosp","quantile",0.1,9272,"COVID-19"
