"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","mean",NA,6782,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.025,5171,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.1,5603,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.25,6066,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.5,6671,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.75,7377,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.9,8105,"COVID-19"
"DE","00+",2022-01-31,2022-01-31,"0 day ahead inc hosp","quantile",0.975,9025,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","mean",NA,6910,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.025,5266,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.1,5691,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.25,6158,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.5,6781,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.75,7521,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.9,8294,"COVID-19"
"DE","00+",2022-01-31,2022-01-30,"-1 day ahead inc hosp","quantile",0.975,9283,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","mean",NA,6991,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.025,5387,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.1,5795,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.25,6248,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.5,6859,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.75,7590,"COVID-19"
"DE","00+",2022-01-31,2022-01-29,"-2 day ahead inc hosp","quantile",0.9,8359,"COVID-19"
