"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","mean",NA,8928,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.025,6993,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.1,7536,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.25,8100,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.5,8818,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.75,9636,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.9,10463,"COVID-19"
"DE","00+",2022-03-01,2022-03-01,"0 day ahead inc hosp","quantile",0.975,11493,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","mean",NA,9048,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.025,7400,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.1,7854,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.25,8331,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.5,8945,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.75,9654,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.9,10376,"COVID-19"
"DE","00+",2022-03-01,2022-02-28,"-1 day ahead inc hosp","quantile",0.975,11282,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","mean",NA,9245,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.025,7636,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.1,8076,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.25,8541,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.5,9142,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.75,9836,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.9,10546,"COVID-19"
"DE","00+",2022-03-01,2022-02-27,"-2 day ahead inc hosp","quantile",0.975,11438,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","mean",NA,9321,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.025,7820,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.1,8230,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.25,8664,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.5,9225,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.75,9874,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.9,10536,"COVID-19"
"DE","00+",2022-03-01,2022-02-26,"-3 day ahead inc hosp","quantile",0.975,11369,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","mean",NA,9440,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.025,8102,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.1,8468,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.25,8855,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.5,9354,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.75,9932,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.9,10521,"COVID-19"
"DE","00+",2022-03-01,2022-02-25,"-4 day ahead inc hosp","quantile",0.975,11262,"COVID-19"
"DE","00+",2022-03-01,2022-02-24,"-5 day ahead inc hosp","mean",NA,9503,"COVID-19"
"DE","00+",2022-03-01,2022-02-24,"-5 day ahead inc hosp","quantile",0.025,8343,"COVID-19"
"DE","00+",2022-03-01,2022-02-24,"-5 day ahead inc hosp","quantile",0.1,8661,"COVID-19"
"DE","00+",2022-03-01,2022-02-24,"-5 day ahead inc hosp","quantile",0.25,8997,"COVID-19"
"DE","00+",2022-03-01,2022-02-24,"-5 day ahead inc hosp","quantile",0.5,9430,"COVID-19"
