"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","mean",NA,8942,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.025,6484,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.1,7144,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.25,7850,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.5,8773,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.75,9850,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.9,10959,"COVID-19"
"DE","00+",2022-04-23,2022-04-23,"0 day ahead inc hosp","quantile",0.975,12361,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","mean",NA,7824,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.025,5931,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.1,6436,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.25,6978,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.5,7690,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.75,8525,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.9,9386,"COVID-19"
"DE","00+",2022-04-23,2022-04-22,"-1 day ahead inc hosp","quantile",0.975,10478,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","mean",NA,7585,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.025,6056,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.1,6465,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.25,6905,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.5,7479,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.75,8150,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.9,8842,"COVID-19"
"DE","00+",2022-04-23,2022-04-21,"-2 day ahead inc hosp","quantile",0.975,9717,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","mean",NA,7009,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.025,5882,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.1,6187,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.25,6512,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.5,6934,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.75,7425,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.9,7927,"COVID-19"
"DE","00+",2022-04-23,2022-04-20,"-3 day ahead inc hosp","quantile",0.975,8560,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","mean",NA,6319,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.025,5570,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.1,5775,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.25,5991,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.5,6271,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.75,6595,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.9,6926,"COVID-19"
"DE","00+",2022-04-23,2022-04-19,"-4 day ahead inc hosp","quantile",0.975,7342,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","mean",NA,7544,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.025,6764,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.1,6978,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.25,7204,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.5,7495,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.75,7831,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.9,8173,"COVID-19"
"DE","00+",2022-04-23,2022-04-18,"-5 day ahead inc hosp","quantile",0.975,8603,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","mean",NA,7696,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.025,6932,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.1,7142,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.25,7363,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.5,7648,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.75,7977,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.9,8313,"COVID-19"
"DE","00+",2022-04-23,2022-04-17,"-6 day ahead inc hosp","quantile",0.975,8734,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","mean",NA,7849,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.025,7094,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.1,7299,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.25,7517,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.5,7800,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.75,8127,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.9,8461,"COVID-19"
"DE","00+",2022-04-23,2022-04-16,"-7 day ahead inc hosp","quantile",0.975,8882,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","mean",NA,8718,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.025,7911,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.1,8128,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.25,8360,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.5,8663,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.75,9016,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.9,9378,"COVID-19"
"DE","00+",2022-04-23,2022-04-15,"-8 day ahead inc hosp","quantile",0.975,9837,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","mean",NA,8819,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.025,8058,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.1,8260,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.25,8478,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.5,8764,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.75,9100,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.9,9447,"COVID-19"
"DE","00+",2022-04-23,2022-04-14,"-9 day ahead inc hosp","quantile",0.975,9888,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","mean",NA,9135,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.025,8409,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.1,8600,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.25,8808,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.5,9081,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.75,9404,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.9,9739,"COVID-19"
"DE","00+",2022-04-23,2022-04-13,"-10 day ahead inc hosp","quantile",0.975,10165,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","mean",NA,9227,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.025,8562,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.1,8736,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.25,8925,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.5,9176,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.75,9474,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.9,9784,"COVID-19"
"DE","00+",2022-04-23,2022-04-12,"-11 day ahead inc hosp","quantile",0.975,10179,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","mean",NA,9192,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.025,8595,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.1,8750,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.25,8919,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.5,9145,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.75,9414,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.9,9695,"COVID-19"
"DE","00+",2022-04-23,2022-04-11,"-12 day ahead inc hosp","quantile",0.975,10055,"COVID-19"
"DE","00+",2022-04-23,2022-04-10,"-13 day ahead inc hosp","mean",NA,9160,"COVID-19"
"DE","00+",2022-04-23,2022-04-10,"-13 day ahead inc hosp","quantile",0.025,8574,"COVID-19"
"DE","00+",2022-04-23,2022-04-10,"-13 day ahead inc hosp","quantile",0.1,8723,"COVID-19"
"DE","00+",2022-04-23,2022-04-10,"-13 day ahead inc hosp","quantile",0.25,8889,"COVID-19"
