"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","mean",NA,10083,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.025,8009,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.1,8577,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.25,9176,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.5,9950,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.75,10846,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.9,11760,"COVID-19"
"DE","00+",2022-03-21,2022-03-21,"0 day ahead inc hosp","quantile",0.975,12910,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","mean",NA,10395,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.025,8287,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.1,8852,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.25,9457,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.5,10249,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.75,11174,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.9,12126,"COVID-19"
"DE","00+",2022-03-21,2022-03-20,"-1 day ahead inc hosp","quantile",0.975,13332,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","mean",NA,10931,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.025,8787,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.1,9357,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.25,9970,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.5,10777,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.75,11724,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.9,12703,"COVID-19"
"DE","00+",2022-03-21,2022-03-19,"-2 day ahead inc hosp","quantile",0.975,13945,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","mean",NA,11332,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.025,9336,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.1,9866,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.25,10437,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.5,11188,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.75,12070,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.9,12982,"COVID-19"
"DE","00+",2022-03-21,2022-03-18,"-3 day ahead inc hosp","quantile",0.975,14139,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","mean",NA,11520,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.025,9710,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.1,10189,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.25,10707,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.5,11389,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.75,12190,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.9,13020,"COVID-19"
"DE","00+",2022-03-21,2022-03-17,"-4 day ahead inc hosp","quantile",0.975,14073,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","mean",NA,11457,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.025,9854,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.1,10277,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.25,10734,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.5,11339,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.75,12052,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.9,12790,"COVID-19"
"DE","00+",2022-03-21,2022-03-16,"-5 day ahead inc hosp","quantile",0.975,13730,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","mean",NA,11258,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.025,9882,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.1,10242,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.25,10635,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.5,11155,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.75,11768,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.9,12406,"COVID-19"
"DE","00+",2022-03-21,2022-03-15,"-6 day ahead inc hosp","quantile",0.975,13219,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","mean",NA,10693,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","quantile",0.025,9542,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","quantile",0.1,9841,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","quantile",0.25,10168,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","quantile",0.5,10604,"COVID-19"
"DE","00+",2022-03-21,2022-03-14,"-7 day ahead inc hosp","quantile",0.75,11122,"COVID-19"
